target,response,RT,delta,orientation1,orientation2,orientation3,orientation4,x1,x2,x3,x4,y1,y2,y3,y4,ecc1,ecc2,ecc3,ecc4
0,0,860,0,1.9085,1.6927,0.7111,2.8901,1060,699,841,1209,797,650,281,432,0.5788,0.9,0.9,0.9
2,1,502,1.2028,2.8717,1.1345,2.8621,0.3742,897,695,1025,1237,809,467,254,613,0.9,0.5788,0.5788,0.5788
0,1,1670,0,0.0044,1.2073,1.0058,1.2357,693,831,1222,1072,661,281,419,792,0.9,0.5788,0.9,0.5788
0,0,960,0,2.1798,0.9263,1.7929,1.9943,788,1188,1139,727,305,363,758,700,0.5788,0.5788,0.9,0.5788
0,0,718,0,0.5107,2.4031,3.0891,0.4497,1222,824,711,1094,679,794,416,300,0.9,0.9,0.5788,0.9
0,0,461,0,2.0181,1.3198,1.715,0.5727,676,924,1239,976,573,260,514,823,0.9,0.9,0.9,0.9
0,0,351,0,1.6763,2.5927,1.779,0.6888,714,1096,1217,840,418,288,662,787,0.5788,0.9,0.9,0.9
1,0,317,3.0113,0.9592,0.2781,1.3243,1.1546,1192,787,740,1130,705,772,368,306,0.9,0.5788,0.9,0.5788
1,1,540,2.389,1.0447,0.8522,0.1004,2.7311,684,946,1239,963,543,246,538,834,0.9,0.9,0.9,0.5788
0,0,531,0,2.294,2.4967,1.8019,1.1363,731,798,1206,1121,687,292,383,773,0.9,0.5788,0.5788,0.9
0,0,546,0,1.4801,0.1568,1.558,0.8474,1215,1075,705,842,414,792,651,270,0.9,0.5788,0.9,0.5788
0,0,592,0,2.7061,2.0667,0.3211,1.8236,1036,696,887,1243,812,594,259,469,0.5788,0.9,0.5788,0.9
1,1,580,1.8953,1.7004,0.31,2.6926,0.1343,731,770,1189,1130,719,325,355,764,0.5788,0.5788,0.9,0.5788
4,1,609,0.6227,2.5655,2.2165,1.8113,3.1229,881,1231,1031,691,265,478,809,602,0.5788,0.9,0.9,0.5788
1,0,701,0.2833,2.8908,0.6607,1.9104,1.4631,1156,1172,765,750,342,735,759,349,0.5788,0.9,0.9,0.5788
4,1,589,1.0243,1.5113,0.2142,1.2216,2.5296,1231,889,683,1015,597,818,473,264,0.5788,0.5788,0.9,0.5788
3,1,874,2.6046,2.3717,0.1772,2.2231,0.5784,969,678,952,1238,828,547,249,531,0.5788,0.5788,0.9,0.5788
0,0,451,0,1.9351,1.7717,2.0994,1.0538,900,676,1015,1244,818,464,273,613,0.9,0.5788,0.5788,0.5788
0,0,541,0,1.5367,0.8926,0.8356,2.4031,1103,1213,819,726,297,672,795,397,0.9,0.5788,0.5788,0.5788
0,0,580,0,2.4145,2.3297,0.6828,1.2482,690,993,1252,946,511,261,568,833,0.5788,0.9,0.5788,0.9
0,0,1032,0,2.4742,1.4337,2.8594,1.73,847,1209,1083,700,273,423,805,673,0.5788,0.5788,0.9,0.9
4,1,659,1.7053,2.2606,0.3938,1.3506,0.0514,850,696,1087,1222,802,425,290,668,0.9,0.9,0.9,0.5788
2,0,621,0.6243,1.8007,1.5949,0.4572,0.914,968,1233,959,666,246,543,827,528,0.9,0.5788,0.9,0.5788
0,0,1024,0,1.1742,0.4292,0.2598,2.3211,752,1153,1165,768,344,331,726,752,0.9,0.5788,0.9,0.5788
4,1,628,0.6889,0.5491,1.1581,1.6887,2.9104,1232,968,673,954,533,823,538,262,0.5788,0.9,0.5788,0.5788
4,0,759,2.1936,1.0319,2.523,0.4507,0.247,877,1232,1063,701,275,452,799,633,0.5788,0.5788,0.9,0.5788
3,0,1253,0.3891,2.4284,0.4667,2.5001,0.5194,1227,1024,688,914,476,815,606,254,0.5788,0.9,0.9,0.9
2,0,967,2.9782,2.9411,2.1626,0.9648,2.7038,1047,703,861,1218,808,623,268,445,0.9,0.9,0.5788,0.5788
1,1,708,0.4917,2.0988,1.5117,0.899,1.8697,722,1110,1210,815,389,299,688,776,0.9,0.5788,0.5788,0.5788
0,0,972,0,2.7136,2.3937,0.5192,0.2497,983,1250,953,676,248,566,822,529,0.5788,0.9,0.5788,0.9
0,0,362,0,2.346,2.1844,2.1279,0.8872,1094,1202,816,714,293,669,781,399,0.9,0.9,0.5788,0.9
3,1,520,2.6659,0.5217,3.1356,1.3053,2.3698,1224,1058,685,865,440,812,641,284,0.9,0.9,0.5788,0.9
0,0,559,0,2.424,2.1271,1.5264,2.5514,833,701,1101,1220,793,407,284,674,0.9,0.5788,0.9,0.9
0,0,317,0,1.6469,0.3546,2.0428,0.5997,1175,796,741,1137,707,764,373,319,0.9,0.9,0.9,0.9
1,1,420,2.8337,1.6636,0.0173,0.5117,0.8241,895,694,1017,1238,812,473,257,613,0.9,0.9,0.5788,0.5788
0,1,616,0,2.0055,0.9649,1.393,2.09,1216,839,714,1091,663,799,420,294,0.9,0.5788,0.5788,0.9
3,1,779,2.2885,1.3542,0.5992,1.0297,2.9457,1185,804,737,1120,713,777,389,307,0.5788,0.9,0.5788,0.5788
0,0,368,0,2.4496,1.2462,1.1223,2.0718,777,1180,1142,738,308,358,770,726,0.5788,0.9,0.5788,0.9
0,0,669,0,2.8776,2.0685,0.5558,2.0267,901,674,1022,1240,818,472,270,605,0.9,0.5788,0.5788,0.9
1,1,454,1.4789,3.0978,3.064,0.9575,2.3676,687,875,1223,1033,608,275,467,816,0.9,0.9,0.5788,0.5788
2,1,600,1.0681,1.9893,0.4611,1.7762,1.2664,865,685,1048,1238,798,440,263,628,0.5788,0.5788,0.5788,0.9
0,0,348,0,1.9521,0.3952,0.6769,0.9688,915,683,1009,1232,825,477,269,592,0.9,0.9,0.9,0.5788
0,0,394,0,3.0137,3.11,2.6264,2.0549,1155,779,744,1157,732,746,357,330,0.9,0.5788,0.9,0.9
0,0,463,0,1.2942,0.048,2.3583,0.1952,832,1207,1066,701,295,417,790,660,0.9,0.9,0.9,0.9
0,1,624,0,1.1958,0.3285,1.8523,0.4597,766,1165,1157,766,340,344,745,743,0.5788,0.5788,0.5788,0.5788
0,0,428,0,2.5708,0.2681,0.7315,0.773,740,1118,1193,785,377,313,716,776,0.9,0.5788,0.9,0.9
1,1,1031,0.5952,2.0054,2.0348,2.7728,0.5154,1195,1109,720,809,394,795,690,296,0.5788,0.5788,0.5788,0.9
2,1,650,1.8912,0.5618,3.1304,3.0132,0.4901,1093,696,844,1206,807,666,273,425,0.5788,0.5788,0.5788,0.9
0,0,580,0,2.1762,3.0493,0.3964,2.0308,772,1169,1153,751,336,347,753,716,0.5788,0.9,0.9,0.9
0,0,880,0,0.1751,1.9427,1.8534,1.1782,909,685,997,1236,809,498,263,576,0.9,0.5788,0.9,0.5788
3,0,497,3.0485,0.567,0.0945,0.4077,0.9915,1233,996,687,929,516,811,585,266,0.9,0.9,0.5788,0.5788
2,1,465,1.5313,1.5529,2.6663,2.1293,1.4009,962,1242,959,669,250,537,811,548,0.5788,0.9,0.5788,0.5788
0,0,530,0,1.2147,1.7538,2.8979,2.9352,1208,835,717,1098,668,801,409,291,0.9,0.5788,0.9,0.9
3,1,449,1.8218,0.0663,2.3146,2.62,2.6274,908,682,1016,1232,824,474,268,591,0.5788,0.9,0.9,0.9
0,0,547,0,1.8795,2.9097,1.0506,1.3918,802,726,1136,1190,763,365,306,715,0.5788,0.9,0.9,0.9
0,0,889,0,1.2991,0.5189,2.9593,0.4023,1243,950,667,980,544,813,518,267,0.5788,0.5788,0.5788,0.5788
0,0,530,0,2.5299,1.7668,1.4768,1.1298,744,1162,1170,754,349,335,741,753,0.5788,0.5788,0.5788,0.9
0,0,352,0,2.4736,0.3003,0.5386,1.8938,719,1094,1215,842,408,284,675,783,0.5788,0.9,0.9,0.9
2,0,518,1.807,0.7075,1.5879,1.7751,0.2164,705,822,1214,1115,698,298,385,787,0.9,0.5788,0.9,0.9
0,0,926,0,1.9029,2.032,0.2173,0.6866,1247,908,674,1025,582,814,483,271,0.5788,0.5788,0.9,0.5788
2,1,1125,0.8897,1.0863,2.2702,0.3683,0.568,688,854,1225,1061,633,262,433,796,0.5788,0.5788,0.5788,0.5788
0,0,540,0,0.8972,1.9565,0.5711,2.9127,1242,1026,685,903,465,824,592,258,0.5788,0.9,0.5788,0.9
0,0,547,0,1.6115,3.0138,0.5794,0.6306,1203,1107,723,815,399,769,687,302,0.5788,0.9,0.9,0.9
0,0,425,0,2.1688,0.7337,0.9677,1.1225,685,907,1240,1016,601,254,482,825,0.5788,0.5788,0.5788,0.5788
0,0,868,0,2.8729,0.0239,0.7734,1.9155,993,683,932,1245,832,576,247,523,0.9,0.5788,0.9,0.5788
0,0,318,0,2.9959,0.2957,2.153,1.2957,776,751,1135,1182,758,347,323,726,0.9,0.9,0.9,0.9
1,0,485,0.4314,2.8828,1.9432,2.8603,2.8081,723,1115,1184,802,392,314,707,778,0.5788,0.9,0.5788,0.9
0,0,1310,0,2.2305,2.9605,1.5085,1.3654,972,1251,937,676,254,558,817,528,0.9,0.5788,0.5788,0.9
0,0,1310,0,2.0083,0.3932,2.7183,1.5324,679,1001,1239,908,503,272,577,808,0.9,0.9,0.9,0.9
0,0,358,0,3.0622,1.6639,0.9059,0.6164,694,903,1233,1030,612,268,489,811,0.9,0.9,0.9,0.9
0,0,556,0,2.2683,2.7602,1.2172,0.7742,772,744,1147,1174,760,366,336,711,0.9,0.9,0.5788,0.9
3,1,482,0.7671,0.6412,0.3652,2.6435,1.1987,872,1229,1046,679,266,448,806,620,0.5788,0.9,0.9,0.9
3,1,674,0.7355,1.3772,2.855,2.6188,1.2296,1243,994,691,938,524,831,560,260,0.9,0.9,0.5788,0.9
0,0,1252,0,0.5607,0.1706,0.7764,2.8331,993,671,922,1249,811,571,249,514,0.9,0.5788,0.5788,0.9
2,1,558,1.657,2.5825,2.1569,1.4739,2.7895,995,677,918,1242,817,573,249,503,0.9,0.5788,0.5788,0.9
0,0,588,0,3.0813,2.1675,2.4495,1.8786,678,1021,1242,908,484,253,596,819,0.5788,0.9,0.9,0.9
3,1,576,1.722,1.745,1.4302,1.9172,1.709,1000,1235,936,690,269,567,830,501,0.9,0.9,0.5788,0.9
0,0,414,0,2.6862,1.4622,0.832,1.9776,1057,1227,842,691,279,651,799,435,0.5788,0.5788,0.9,0.5788
3,1,521,0.4923,1.8043,2.2914,0.4765,0.1555,1029,1240,896,682,276,601,826,481,0.9,0.9,0.9,0.5788
2,0,424,0.2921,0.4044,2.1886,0.2516,0.3254,756,770,1169,1160,733,338,336,744,0.5788,0.9,0.5788,0.5788
0,0,452,0,0.5211,2.2268,0.5237,0.2492,1167,1140,757,767,351,753,729,339,0.5788,0.9,0.9,0.9
0,0,518,0,3.0484,2.1023,1.0424,1.4385,925,669,1002,1249,811,487,265,583,0.5788,0.9,0.5788,0.9
4,1,557,0.1501,2.1361,2.9371,1.9993,2.038,767,1177,1141,760,334,351,758,721,0.9,0.9,0.5788,0.9
3,1,595,2.0222,2.4855,1.3156,2.3233,1.1232,1051,683,869,1224,818,628,261,446,0.5788,0.5788,0.5788,0.5788
0,1,1008,0,0.0546,0.4651,3.0133,2.2446,703,1047,1222,852,435,284,644,797,0.9,0.5788,0.9,0.5788
0,0,732,0,1.8257,2.5394,0.1584,0.4673,944,1253,986,669,265,530,835,557,0.5788,0.5788,0.5788,0.5788
1,0,554,0.0451,0.3794,0.8422,2.9055,1.8516,1036,1223,881,685,262,597,808,469,0.5788,0.9,0.5788,0.5788
0,0,536,0,1.4581,0.9384,1.644,2.6126,1022,1224,880,677,259,615,817,473,0.5788,0.9,0.5788,0.9
0,0,487,0,3.1231,2.6342,1.0914,2.3543,1053,700,849,1219,796,635,270,442,0.5788,0.9,0.9,0.5788
0,0,344,0,1.7799,1.7302,1.0619,3.1099,727,795,1189,1141,710,304,383,760,0.9,0.9,0.9,0.5788
3,1,471,0.734,1.1643,2.0068,2.795,1.5172,1178,1147,753,760,335,742,732,325,0.9,0.5788,0.9,0.9
1,1,504,2.5107,0.4121,2.3705,1.0936,1.413,687,880,1217,1041,638,265,455,801,0.9,0.9,0.9,0.9
1,1,600,1.9127,2.1839,0.0065,0.4928,0.8625,707,1075,1216,850,420,282,663,793,0.5788,0.5788,0.9,0.5788
4,1,468,1.9568,1.1072,0.501,2.7391,2.5249,1235,989,668,931,507,822,560,253,0.9,0.9,0.5788,0.5788
0,1,677,0,1.7001,1.2356,1.3209,0.4308,678,1025,1227,883,457,276,617,823,0.9,0.9,0.9,0.5788
0,1,990,0,2.0693,0.9078,0.4494,0.968,735,1121,1185,806,367,310,695,762,0.9,0.5788,0.5788,0.5788
0,0,427,0,2.7123,1.0808,1.4353,0.748,1233,922,671,1003,582,820,496,250,0.9,0.5788,0.9,0.9
0,1,1182,0,1.4338,1.3146,0.1077,2.9118,882,691,1046,1226,823,471,275,625,0.9,0.5788,0.5788,0.5788
4,1,659,1.8846,0.4058,1.8635,2.2676,0.1163,713,828,1202,1081,670,281,402,802,0.9,0.9,0.5788,0.9
3,1,1501,0.7235,2.5643,1.676,1.7619,1.0886,1047,1239,873,689,259,622,812,450,0.9,0.5788,0.5788,0.5788
4,1,565,2.6061,0.0655,2.2893,1.252,2.159,828,699,1077,1208,805,419,292,674,0.9,0.5788,0.5788,0.9
1,1,1178,2.5456,2.9443,1.7914,1.8147,2.4021,666,948,1238,955,552,261,530,823,0.5788,0.5788,0.9,0.5788
4,1,576,2.0631,0.9949,1.8164,0.5976,1.2323,957,666,953,1233,812,554,266,527,0.5788,0.5788,0.5788,0.9
2,0,397,3.0661,2.5687,1.3317,2.5697,1.3964,759,1169,1163,754,344,344,745,741,0.5788,0.5788,0.5788,0.9
1,1,433,2.1714,0.6284,2.697,0.2122,0.9762,1206,825,699,1091,663,792,410,282,0.5788,0.5788,0.5788,0.9
0,0,700,0,3.1186,2.9727,1.5029,0.3927,856,694,1061,1223,809,436,281,655,0.9,0.5788,0.9,0.9
3,1,516,2.6913,1.3369,1.9638,1.8853,3.0804,1243,933,690,978,562,832,527,250,0.9,0.9,0.9,0.5788
2,1,1515,1.3485,0.1342,1.1165,2.0129,2.6009,892,679,1034,1236,805,465,261,619,0.9,0.5788,0.9,0.9
0,0,738,0,2.7052,1.7371,0.0582,1.5954,1245,1025,674,893,472,822,614,257,0.5788,0.5788,0.5788,0.9
4,1,617,2.1574,1.9122,2.5269,0.1015,1.6397,687,1049,1221,879,467,279,616,820,0.9,0.9,0.9,0.9
0,0,701,0,1.9389,0.6091,2.5387,3.0965,735,784,1186,1137,696,322,379,777,0.5788,0.9,0.9,0.5788
4,1,1180,1.7166,0.4124,1.9161,2.0615,2.6421,956,1255,959,688,245,542,822,538,0.9,0.9,0.9,0.5788
0,0,641,0,2.8925,2.92,0.4296,2.7381,926,676,991,1246,828,509,260,573,0.5788,0.9,0.5788,0.9
1,1,940,2.6255,0.6336,0.5896,2.7765,1.9836,1162,1156,775,766,333,729,743,353,0.5788,0.5788,0.5788,0.9
0,1,954,0,0.2321,0.0791,3.0194,0.4976,1081,696,850,1215,793,665,285,423,0.5788,0.5788,0.9,0.5788
1,1,832,1.6968,2.2315,2.5225,2.8595,2.8655,1159,1147,754,777,338,755,736,341,0.5788,0.5788,0.9,0.9
1,1,619,1.941,1.1206,3.0568,0.4545,2.434,734,1147,1183,770,354,324,713,759,0.9,0.5788,0.5788,0.5788
0,0,1294,0,1.934,0.3524,0.159,0.1734,914,672,1007,1243,825,482,251,580,0.5788,0.5788,0.9,0.5788
4,1,439,2.0976,2.5029,0.5893,0.5379,2.1224,797,1198,1138,737,304,367,757,700,0.9,0.5788,0.5788,0.9
1,1,394,0.3799,0.1409,0.5942,0.6325,1.8861,681,932,1246,999,566,253,510,829,0.9,0.9,0.5788,0.5788
0,0,654,0,0.647,3.0793,1.3753,2.6238,1017,1231,899,675,271,608,821,465,0.5788,0.5788,0.5788,0.5788
4,1,536,2.1233,2.192,2.8069,2.2028,2.9446,949,671,984,1238,820,515,267,556,0.9,0.5788,0.9,0.9
0,0,343,0,1.2724,1.7419,1.9423,1.3115,1197,808,723,1109,699,783,376,302,0.5788,0.9,0.5788,0.9
2,1,502,1.2801,0.1204,0.3022,2.9786,1.2441,1023,1233,892,683,274,590,828,482,0.9,0.5788,0.5788,0.5788
0,0,854,0,0.8913,1.6827,0.1892,2.1282,1082,718,827,1207,793,670,296,415,0.5788,0.9,0.5788,0.5788
0,0,928,0,2.1082,1.646,1.9095,2.3886,727,810,1200,1109,694,289,385,792,0.5788,0.5788,0.5788,0.5788
2,0,895,0.358,1.5245,0.3684,2.6958,1.0743,707,1076,1211,838,435,281,649,808,0.9,0.5788,0.9,0.9
1,1,512,1.9418,3.0087,2.9527,2.6193,0.4877,1201,821,716,1107,670,784,413,299,0.5788,0.5788,0.9,0.5788
0,0,584,0,2.0983,1.0573,1.9405,2.4358,1244,997,688,935,507,822,563,269,0.5788,0.9,0.9,0.9
4,1,1276,1.6386,1.5242,1.6276,2.4794,1.7944,1244,930,671,999,575,828,501,264,0.9,0.5788,0.9,0.9
2,1,686,1.4037,1.5128,0.8554,2.2971,3.0457,772,1161,1159,762,350,334,745,739,0.5788,0.5788,0.9,0.9
3,1,1222,0.6504,1.466,1.1587,2.8821,0.0364,1094,700,837,1204,792,669,278,406,0.5788,0.9,0.9,0.9
0,0,842,0,0.6486,2.0914,0.6898,1.4115,1066,704,864,1218,810,653,284,439,0.5788,0.9,0.5788,0.5788
0,0,2020,0,1.2854,2.1792,2.4529,1.9992,1099,1211,813,717,296,683,798,396,0.9,0.5788,0.5788,0.5788
1,1,720,0.2161,3.0766,1.9453,2.9792,1.1742,687,914,1250,997,585,267,493,822,0.9,0.9,0.5788,0.5788
2,1,639,2.6424,0.2404,0.5232,2.349,1.0511,690,1062,1229,875,449,266,630,812,0.5788,0.9,0.9,0.9
0,0,602,0,1.141,2.4773,2.7635,2.1253,1048,1225,878,690,264,627,810,452,0.5788,0.9,0.9,0.9
2,0,990,0.2612,1.0776,2.8112,1.5839,1.7663,1231,884,674,1017,597,805,478,263,0.5788,0.9,0.9,0.9
0,0,858,0,1.643,0.0616,2.7552,1.4455,988,675,932,1231,810,585,260,504,0.5788,0.5788,0.5788,0.5788
0,0,1676,0,0.9785,2.0941,1.5711,1.3953,709,1084,1203,828,412,277,679,786,0.9,0.5788,0.5788,0.9
3,1,470,2.4548,1.8548,3.0224,2.4547,1.6915,800,733,1124,1195,779,389,309,701,0.9,0.9,0.5788,0.9
0,0,711,0,1.0713,1.2076,0.2931,3.045,694,853,1229,1060,634,269,439,792,0.5788,0.5788,0.9,0.9
0,0,655,0,0.1945,0.9204,1.735,2.3252,712,1067,1208,845,423,282,657,791,0.9,0.9,0.5788,0.9
0,1,1225,0,1.6919,3.1123,2.4164,1.8413,1238,885,693,1038,613,817,477,263,0.9,0.5788,0.9,0.5788
0,0,581,0,2.2069,1.3216,2.0227,0.246,759,1160,1157,741,341,335,738,729,0.9,0.9,0.5788,0.5788
1,0,585,2.91,0.3391,3.0544,1.7918,1.52,1173,1133,741,793,361,767,702,320,0.9,0.5788,0.9,0.9
0,0,598,0,2.9514,2.1721,0.8539,2.3679,1188,1109,725,816,385,774,689,306,0.5788,0.5788,0.9,0.9
0,0,978,0,0.1508,1.6676,2.4089,1.9309,1065,710,835,1223,807,651,290,431,0.5788,0.5788,0.5788,0.5788
1,0,495,3.0605,1.5208,0.5102,1.3256,2.7114,1204,1127,729,810,383,772,702,309,0.5788,0.9,0.9,0.9
1,1,464,2.3515,2.9772,0.1019,2.8468,1.1577,1210,1115,723,813,397,776,696,298,0.9,0.5788,0.9,0.9
3,1,593,1.2074,2.2585,2.7667,0.0335,1.7955,1003,674,899,1237,819,580,265,494,0.9,0.5788,0.9,0.5788
3,0,470,2.583,2.3815,0.1593,2.0182,1.5732,1015,1245,908,671,264,605,817,497,0.9,0.9,0.5788,0.5788
0,0,807,0,2.2203,1.1096,2.3841,1.5883,1247,931,673,996,563,826,502,266,0.5788,0.5788,0.5788,0.9
0,0,443,0,1.9659,2.2379,0.8666,3.1293,695,1045,1224,880,443,280,630,812,0.5788,0.9,0.5788,0.5788
0,0,942,0,0.3302,2.7351,2.133,2.5977,1047,695,859,1235,818,633,278,443,0.5788,0.9,0.9,0.9
0,0,748,0,1.8148,2.9452,0.1934,2.0703,801,727,1134,1180,774,376,304,714,0.5788,0.9,0.5788,0.5788
1,1,459,1.5362,1.1486,3.1071,0.6661,0.9033,969,1233,962,686,259,560,835,543,0.9,0.5788,0.5788,0.5788
4,0,732,0.2903,0.82,0.8939,2.171,3.0583,677,1011,1228,908,480,261,591,817,0.5788,0.5788,0.5788,0.5788
0,0,331,0,1.8314,0.3383,2.5083,2.7493,1194,1134,740,800,376,760,710,312,0.5788,0.9,0.5788,0.9
0,0,722,0,0.9651,0.5333,0.1532,0.7094,749,1146,1168,758,356,320,722,742,0.5788,0.5788,0.5788,0.9
0,0,697,0,2.5964,2.9218,2.6035,1.5235,1210,1118,713,815,389,768,688,313,0.5788,0.9,0.9,0.5788
2,0,385,2.5147,0.1703,0.861,1.1231,2.4538,708,848,1223,1067,653,279,438,807,0.9,0.5788,0.9,0.5788
4,1,838,0.3089,1.7702,1.2215,2.05,3.1218,1229,1025,692,901,465,812,608,264,0.5788,0.5788,0.5788,0.9
4,1,657,1.6617,0.3191,1.4901,0.5483,1.0222,778,738,1134,1186,759,363,314,721,0.5788,0.9,0.9,0.5788
4,0,898,0.4513,1.088,3.0393,1.1178,0.6069,811,716,1102,1199,770,377,305,700,0.9,0.5788,0.5788,0.5788
0,0,467,0,1.987,2.9285,1.3381,0.944,1137,740,779,1170,757,720,334,356,0.9,0.9,0.9,0.5788
0,0,724,0,0.6221,0.3279,2.791,1.1403,869,1230,1052,694,270,469,812,617,0.9,0.9,0.5788,0.9
4,1,683,2.052,0.9691,0.4113,1.0792,2.0831,988,1237,922,690,271,576,825,511,0.5788,0.5788,0.5788,0.9
3,1,884,1.1125,0.23,2.2933,1.0882,2.049,929,1253,993,680,255,511,822,582,0.9,0.5788,0.5788,0.5788
0,0,564,0,0.5024,0.3074,2.3921,2.8088,688,945,1239,958,540,261,536,813,0.5788,0.5788,0.5788,0.5788
2,0,506,0.2699,0.9265,0.1845,0.189,0.0838,1039,1217,872,687,270,619,803,454,0.9,0.9,0.9,0.5788
2,1,426,1.9726,0.3107,0.3993,2.5184,0.8007,963,1240,958,668,251,549,832,548,0.9,0.9,0.5788,0.9
0,0,469,0,2.3698,2.6911,1.8925,0.3373,880,1236,1050,677,267,458,820,629,0.9,0.9,0.5788,0.9
0,0,599,0,0.5624,1.913,2.287,2.7519,906,1235,1013,687,267,500,809,590,0.5788,0.5788,0.9,0.9
3,0,1083,0.0755,2.3444,2.1799,1.3902,1.3167,737,789,1195,1134,713,311,384,775,0.9,0.9,0.5788,0.5788
0,0,843,0,1.7108,2.366,2.756,2.8079,1171,776,744,1132,709,764,365,313,0.5788,0.9,0.9,0.9
3,0,758,2.6073,2.3499,1.2304,1.7556,2.3004,1147,1177,787,732,325,721,767,366,0.9,0.5788,0.5788,0.9
4,1,796,1.3547,1.1124,2.0409,1.9088,2.3756,1148,739,779,1167,755,730,323,362,0.9,0.5788,0.5788,0.5788
2,0,304,2.8819,1.5769,0.0602,1.3905,2.85,876,688,1048,1231,822,465,260,613,0.5788,0.5788,0.5788,0.9
0,0,648,0,1.4609,0.343,0.3554,0.339,863,1225,1053,705,279,449,796,645,0.9,0.9,0.5788,0.5788
0,1,2426,0,1.5135,0.6933,1.1142,2.0035,1243,950,683,958,529,831,538,252,0.9,0.5788,0.9,0.9
0,0,509,0,0.9731,0.3723,1.525,1.3046,1106,716,809,1209,780,691,285,399,0.5788,0.9,0.5788,0.5788
4,1,613,0.164,1.7011,1.638,2.9588,2.0028,1232,1014,693,896,484,807,595,257,0.5788,0.5788,0.5788,0.9
0,1,1896,0,2.3659,1.5864,2.2686,2.3911,676,1004,1239,919,496,247,581,825,0.5788,0.9,0.5788,0.5788
0,0,801,0,2.16,1.3587,1.017,0.1447,706,1066,1232,853,437,268,635,814,0.5788,0.9,0.5788,0.5788
4,1,981,0.4876,2.3931,0.582,1.6838,1.8023,1124,1185,780,724,323,720,768,372,0.5788,0.9,0.5788,0.9
2,1,913,2.7816,1.5666,3.0976,2.8428,1.8071,1247,933,689,989,562,818,522,247,0.9,0.9,0.9,0.5788
0,1,953,0,1.2965,3.0954,1.5245,1.9223,928,679,992,1237,823,508,261,564,0.5788,0.9,0.5788,0.5788
0,0,327,0,2.4507,3.0249,2.1622,1.5658,792,727,1133,1198,774,372,318,714,0.9,0.9,0.5788,0.5788
2,0,774,0.1801,0.697,2.3505,0.811,0.6255,1169,758,750,1145,736,733,348,333,0.9,0.9,0.5788,0.5788
1,1,979,2.5635,0.7496,0.7625,0.0595,3.0871,1225,864,695,1060,642,812,455,264,0.5788,0.5788,0.9,0.9
0,0,1104,0,0.8906,0.1842,2.5792,0.564,902,695,1026,1241,807,473,254,599,0.5788,0.5788,0.5788,0.9
4,1,680,1.2865,0.4278,0.3036,0.9587,2.5883,1171,1160,749,752,331,752,741,325,0.5788,0.5788,0.9,0.9
1,0,576,0.1874,2.1421,1.7693,0.4712,3.0983,1229,853,689,1068,651,797,416,285,0.9,0.5788,0.9,0.9
3,1,518,0.4071,0.483,0.1967,0.0244,2.4324,1209,1084,701,837,418,810,648,285,0.5788,0.9,0.9,0.5788
4,0,733,0.0178,2.2488,0.7685,2.318,2.852,1198,796,713,1106,688,786,389,304,0.5788,0.9,0.5788,0.5788
0,0,372,0,0.3624,0.2698,0.4858,2.5201,1023,673,886,1227,824,607,256,470,0.5788,0.5788,0.9,0.9
0,0,1657,0,2.8233,2.478,2.8551,1.3239,833,711,1090,1217,792,409,293,665,0.5788,0.5788,0.9,0.5788
0,1,1987,0,1.5681,0.8653,1.3182,1.8755,867,688,1043,1224,822,462,259,614,0.9,0.9,0.5788,0.9
2,1,680,1.8744,1.9021,1.5778,2.3141,0.3522,1146,760,769,1172,751,735,339,348,0.5788,0.5788,0.9,0.5788
0,0,553,0,1.3923,0.2927,2.9201,1.315,998,1245,923,681,249,585,831,488,0.9,0.9,0.5788,0.9
0,0,422,0,0.1835,1.3885,2.6377,1.9423,1243,982,679,936,537,817,559,252,0.9,0.9,0.9,0.9
4,1,506,0.5243,1.2919,2.5646,1.1569,1.339,805,724,1120,1204,774,399,300,703,0.5788,0.9,0.9,0.9
0,0,418,0,0.3051,2.4593,2.0971,1.9248,722,1124,1206,802,373,317,690,764,0.9,0.5788,0.9,0.5788
4,1,509,0.9019,0.2226,0.1189,0.9672,1.6202,797,1194,1131,748,329,370,770,722,0.5788,0.5788,0.5788,0.5788
2,0,997,0.0043,2.8143,0.5838,0.2937,0.1777,881,695,1040,1219,818,461,259,625,0.5788,0.5788,0.5788,0.5788
2,0,321,2.8423,2.7209,1.6783,2.4932,1.8417,1156,752,764,1166,736,736,340,354,0.9,0.5788,0.9,0.5788
0,0,433,0,0.8696,3.0726,3.0314,2.2872,1239,999,677,916,500,812,588,273,0.5788,0.9,0.9,0.9
0,0,347,0,0.6134,1.3302,1.6873,1.4554,1171,1169,750,763,351,746,743,336,0.5788,0.9,0.9,0.9
0,1,577,0,0.6083,0.2015,1.3364,2.2059,994,678,915,1237,832,573,255,489,0.5788,0.5788,0.5788,0.5788
0,0,462,0,2.092,2.6089,2.1162,0.4381,758,1174,1150,761,344,334,744,733,0.9,0.5788,0.9,0.5788
3,0,488,3.1023,0.5957,0.6544,2.241,0.7939,671,995,1230,918,504,254,584,827,0.9,0.5788,0.9,0.5788
0,0,977,0,0.6872,2.885,2.1723,0.3642,735,1143,1168,782,362,312,719,770,0.5788,0.5788,0.9,0.5788
0,0,694,0,1.8763,0.2407,0.8374,2.6588,1208,1064,712,855,435,791,643,270,0.9,0.9,0.5788,0.5788
